time,waist,shoulder,elbow,wrist_angle,wrist_rotate
0.0,3.14397,1.25329,1.45602,2.54036,3.13936
0.003076923076923077,3.14397,1.25175,1.45602,2.54036,3.13936
0.006153846153846154,3.14397,1.25175,1.45602,2.54036,3.13936
0.00923076923076923,3.14397,1.25329,1.45602,2.54036,3.13936
0.012307692307692308,3.1455,1.25329,1.45602,2.54036,3.13936
0.015384615384615385,3.1455,1.25175,1.45602,2.54036,3.13936
0.01846153846153846,3.14397,1.25175,1.45756,2.54036,3.13936
0.021538461538461538,3.14397,1.25175,1.45602,2.54036,3.13936
0.024615384615384615,3.1455,1.25175,1.45602,2.54036,3.13936
0.027692307692307693,3.14397,1.25329,1.45602,2.54036,3.13936
0.03076923076923077,3.14397,1.25175,1.45602,2.54036,3.13936
0.033846153846153845,3.14397,1.25175,1.45602,2.54036,3.13936
0.03692307692307692,3.1455,1.25175,1.45602,2.54036,3.13936
0.04,3.14397,1.25329,1.45602,2.54036,3.13936
0.043076923076923075,3.14397,1.25329,1.45602,2.54036,3.13936
0.046153846153846156,3.14397,1.25329,1.45602,2.54036,3.13936
0.04923076923076923,3.1455,1.25329,1.45602,2.54036,3.13936
0.052307692307692305,3.14397,1.25329,1.45756,2.54036,3.13936
0.055384615384615386,3.1455,1.25329,1.45602,2.54036,3.13936
0.05846153846153846,3.14397,1.25175,1.45756,2.54036,3.13936
0.06153846153846154,3.14397,1.25329,1.45602,2.54036,3.13936
0.06461538461538462,3.1455,1.25175,1.45602,2.54036,3.13936
0.06769230769230769,3.14397,1.25175,1.45602,2.54036,3.13936
0.07076923076923076,3.14397,1.25329,1.45602,2.54036,3.13782
0.07384615384615384,3.14397,1.25175,1.45602,2.54036,3.13782
0.07692307692307693,3.14397,1.25175,1.45602,2.5419,3.13629
0.08,3.1455,1.25329,1.45756,2.54036,3.13629
0.08307692307692308,3.14397,1.25329,1.46063,2.54036,3.13475
0.08615384615384615,3.14397,1.25175,1.46217,2.54036,3.13475
0.08923076923076922,3.1455,1.25329,1.46524,2.54036,3.13475
0.09230769230769231,3.14397,1.25329,1.46985,2.54036,3.13322
0.09538461538461539,3.14397,1.25329,1.47292,2.54036,3.13322
0.09846153846153846,3.14397,1.25482,1.47906,2.54036,3.13322
0.10153846153846154,3.14397,1.25943,1.48674,2.54036,3.13322
0.10461538461538461,3.1455,1.26557,1.49442,2.54036,3.13322
0.1076923076923077,3.1455,1.27172,1.50364,2.54036,3.13322
0.11076923076923077,3.1455,1.28093,1.51285,2.5419,3.13322
0.11384615384615385,3.1455,1.29168,1.5236,2.5419,3.13322
0.11692307692307692,3.1455,1.3009,1.53435,2.5419,3.13168
0.12,3.14704,1.31472,1.54664,2.5419,3.13168
0.12307692307692308,3.15011,1.32701,1.55893,2.54343,3.13168
0.12615384615384614,3.15165,1.34237,1.57122,2.54343,3.13168
0.12923076923076923,3.15472,1.35773,1.5835,2.54497,3.13168
0.13230769230769232,3.15625,1.37462,1.59733,2.54804,3.13168
0.13538461538461538,3.16086,1.39152,1.60961,2.54804,3.13168
0.13846153846153847,3.16393,1.40841,1.62036,2.55111,3.13168
0.14153846153846153,3.167,1.42531,1.63265,2.55265,3.13168
0.14461538461538462,3.16854,1.44374,1.6434,2.55572,3.13168
0.14769230769230768,3.17161,1.46063,1.65569,2.55879,3.13168
0.15076923076923077,3.17315,1.47906,1.66798,2.56186,3.13168
0.15384615384615385,3.17468,1.49749,1.68026,2.56494,3.13168
0.15692307692307692,3.17622,1.51592,1.69255,2.56954,3.13168
0.16,3.17776,1.53128,1.70484,2.57262,3.13168
0.16307692307692306,3.17776,1.55125,1.71712,2.57569,3.13168
0.16615384615384615,3.17776,1.56814,1.72941,2.58029,3.13168
0.16923076923076924,3.17776,1.58504,1.74323,2.58337,3.13168
0.1723076923076923,3.17776,1.60193,1.75552,2.58644,3.13168
0.1753846153846154,3.17776,1.61883,1.76934,2.58951,3.13168
0.17846153846153845,3.17776,1.63265,1.78317,2.59258,3.13168
0.18153846153846154,3.17776,1.64647,1.79699,2.59565,3.13168
0.18461538461538463,3.17776,1.6603,1.81235,2.59719,3.13168
0.18769230769230769,3.17776,1.67719,1.82464,2.60026,3.13168
0.19076923076923077,3.17776,1.69101,1.83846,2.60333,3.13168
0.19384615384615383,3.17776,1.70791,1.85382,2.60487,3.13168
0.19692307692307692,3.17776,1.72173,1.86918,2.6064,3.13168
0.2,3.17776,1.73709,1.88607,2.60794,3.13168
0.20307692307692307,3.17776,1.75399,1.8999,2.61101,3.13168
0.20615384615384616,3.17776,1.76781,1.91525,2.61408,3.13168
0.20923076923076922,3.17776,1.7847,1.93061,2.61408,3.13168
0.2123076923076923,3.17929,1.80006,1.94597,2.61716,3.13168
0.2153846153846154,3.17929,1.81696,1.96133,2.61869,3.13168
0.21846153846153846,3.17929,1.83078,1.97669,2.62176,3.13168
0.22153846153846155,3.17929,1.84921,1.99205,2.6233,3.13168
0.2246153846153846,3.17929,1.86611,2.00894,2.62484,3.13168
0.2276923076923077,3.17929,1.88454,2.02584,2.62791,3.13168
0.23076923076923078,3.18083,1.90297,2.04273,2.63098,3.13168
0.23384615384615384,3.18083,1.91986,2.05963,2.63405,3.13168
0.23692307692307693,3.18083,1.93829,2.07806,2.63712,3.13168
0.24,3.18083,1.95826,2.09649,2.64173,3.13168
0.24307692307692308,3.18083,1.97823,2.11338,2.6448,3.13168
0.24615384615384617,3.18083,1.99819,2.13181,2.64787,3.13168
0.24923076923076923,3.18083,2.01816,2.15178,2.65248,3.13168
0.2523076923076923,3.18236,2.03813,2.17175,2.65709,3.13168
0.2553846153846154,3.18236,2.05809,2.19325,2.66016,3.13168
0.25846153846153846,3.18083,2.07959,2.21322,2.66477,3.13168
0.26153846153846155,3.18083,2.09956,2.23472,2.66938,3.13322
0.26461538461538464,3.18236,2.11953,2.25469,2.67398,3.13322
0.2676923076923077,3.18236,2.13949,2.27619,2.67859,3.13322
0.27076923076923076,3.18083,2.15946,2.29616,2.6832,3.13322
0.27384615384615385,3.18083,2.17943,2.31766,2.68627,3.13322
0.27692307692307694,3.18083,2.19786,2.33762,2.68934,3.13322
