waist,shoulder,elbow,wrist_angle,wrist_rotate
3.47725,3.48033,4.04246,2.05348,3.19619
3.47879,3.48493,4.03939,2.04888,3.19619
3.48033,3.49261,4.03785,2.04273,3.19772
3.48033,3.49722,4.03632,2.03813,3.19772
3.48186,3.50029,4.03478,2.03198,3.19772
3.4834,3.50336,4.03478,2.0243,3.19772
3.48493,3.50797,4.03478,2.01662,3.19772
3.48647,3.50951,4.03478,2.01048,3.19772
3.48801,3.51258,4.03632,2.00434,3.19772
3.49261,3.51412,4.03785,1.99819,3.19772
3.49261,3.51565,4.03785,1.99358,3.19926
3.49261,3.51719,4.03785,1.99051,3.19926
3.49261,3.51719,4.03939,1.98591,3.19926
3.49261,3.51872,4.03939,1.98283,3.19926
3.49415,3.52026,4.03939,1.97976,3.19926
3.49261,3.52026,4.04093,1.97669,3.20079
3.49261,3.52026,4.04246,1.97515,3.20233
3.49108,3.52026,4.04246,1.97362,3.20387
3.49108,3.52026,4.04246,1.97208,3.20387
3.49108,3.52026,4.044,1.97208,3.2054
3.48801,3.52026,4.044,1.96901,3.20847
3.48801,3.52026,4.04553,1.96901,3.20847
3.48801,3.52026,4.04553,1.96901,3.21001
3.48647,3.52026,4.04553,1.96901,3.21155
3.48647,3.52026,4.04553,1.96901,3.21308
3.48493,3.52026,4.04553,1.96901,3.21462
3.48493,3.52026,4.04553,1.96901,3.21615
3.48493,3.52026,4.04553,1.96901,3.21615
3.4834,3.52026,4.04707,1.96901,3.21615
3.48033,3.52026,4.04861,1.96901,3.21615
3.47879,3.52026,4.04861,1.96747,3.21615
3.47725,3.52026,4.05014,1.96594,3.21615
3.47418,3.52026,4.05168,1.9644,3.21615
3.47265,3.52026,4.05321,1.96133,3.21615
3.46957,3.52026,4.05475,1.9598,3.21615
3.46804,3.52026,4.05475,1.95672,3.21615
3.46497,3.52026,4.05628,1.95519,3.21462
3.46343,3.52026,4.05936,1.95212,3.21462
3.46036,3.52026,4.06089,1.94904,3.21462
3.45729,3.52026,4.06089,1.94751,3.21462
3.45422,3.52026,4.06243,1.94751,3.21462
3.45268,3.52026,4.06396,1.94597,3.21462
3.44961,3.52026,4.0655,1.94444,3.21462
3.44654,3.52026,4.0655,1.9429,3.21462
3.445,3.52026,4.0655,1.94136,3.21462
3.44039,3.52026,4.06704,1.93983,3.21308
