time,waist,shoulder,elbow,wrist_angle,wrist_rotate
0.044345898004434586,3.09175,3.14397,3.16086,3.19465,3.16393
0.04656319290465632,3.09175,3.14397,3.16086,3.19465,3.16393
0.04878048780487805,3.09175,3.14243,3.16086,3.19465,3.16393
0.050997782705099776,3.09175,3.14243,3.16086,3.19465,3.16393
0.05321507760532151,3.09021,3.14243,3.16086,3.19465,3.16393
0.05543237250554324,3.09021,3.14243,3.15933,3.19465,3.16393
0.057649667405764965,3.09021,3.14243,3.16086,3.19465,3.16393
0.0598669623059867,3.09021,3.14243,3.15933,3.19465,3.16393
0.06208425720620843,3.09175,3.14397,3.16086,3.19465,3.16393
0.06430155210643015,3.09175,3.14243,3.16086,3.19465,3.16393
0.06651884700665188,3.09175,3.14397,3.15933,3.19465,3.16393
0.06873614190687362,3.09175,3.14397,3.15933,3.19465,3.16393
0.07095343680709534,3.09175,3.14243,3.16086,3.19465,3.16393
0.07317073170731707,3.09175,3.14243,3.15933,3.19465,3.16393
0.07538802660753881,3.09175,3.14243,3.16086,3.19465,3.16393
0.07760532150776053,3.09175,3.14243,3.16086,3.19465,3.16393
0.07982261640798226,3.09175,3.14243,3.16086,3.19465,3.16393
0.082039911308204,3.09175,3.14243,3.1624,3.19465,3.16393
0.08425720620842572,3.09175,3.14243,3.16393,3.19465,3.16393
0.08647450110864745,3.09175,3.14243,3.16393,3.19465,3.16393
0.08869179600886917,3.09021,3.14243,3.16547,3.19465,3.16393
0.09090909090909091,3.09021,3.14243,3.167,3.19465,3.16393
0.09312638580931264,3.09021,3.14243,3.167,3.19465,3.16393
0.09534368070953436,3.09021,3.14243,3.167,3.19465,3.16393
0.0975609756097561,3.09021,3.14397,3.16854,3.19465,3.16393
0.09977827050997783,3.09021,3.14243,3.167,3.19465,3.16393
0.10199556541019955,3.09021,3.14243,3.16854,3.19465,3.16393
0.10421286031042129,3.08867,3.14243,3.16854,3.19465,3.16393
0.10643015521064302,3.08867,3.14243,3.16854,3.19465,3.16393
0.10864745011086474,3.09021,3.14243,3.16854,3.19465,3.16393
0.11086474501108648,3.09021,3.14243,3.16854,3.19465,3.16393
0.1130820399113082,3.09021,3.14243,3.16854,3.19465,3.16393
0.11529933481152993,3.09021,3.14243,3.16854,3.19465,3.16393
0.11751662971175167,3.09021,3.14243,3.16854,3.19465,3.16393
0.1197339246119734,3.09175,3.14243,3.16854,3.19465,3.16393
0.12195121951219512,3.09175,3.14243,3.16854,3.19465,3.16393
0.12416851441241686,3.09021,3.14243,3.17008,3.19465,3.16393
0.12638580931263857,3.09021,3.14243,3.17008,3.19465,3.16393
0.1286031042128603,3.09175,3.14243,3.17008,3.19465,3.16393
0.13082039911308205,3.09021,3.14243,3.17008,3.19465,3.16393
0.13303769401330376,3.09021,3.14243,3.17161,3.19465,3.16393
0.1352549889135255,3.09021,3.14243,3.17161,3.19465,3.16393
0.13747228381374724,3.09021,3.14243,3.17161,3.19465,3.16393
0.13968957871396895,3.09021,3.14243,3.17315,3.19465,3.16393
0.1419068736141907,3.09021,3.14243,3.17468,3.19465,3.16393
0.14412416851441243,3.09021,3.14243,3.17468,3.19465,3.16393
0.14634146341463414,3.09021,3.14243,3.17622,3.19465,3.16393
0.14855875831485588,3.09021,3.14243,3.17776,3.19465,3.16393
0.15077605321507762,3.09021,3.14243,3.17776,3.19465,3.16393
0.15299334811529933,3.09021,3.14243,3.17776,3.19465,3.16393
0.15521064301552107,3.09175,3.14243,3.17929,3.19465,3.16393
0.1574279379157428,3.09175,3.14089,3.18083,3.19465,3.16393
0.15964523281596452,3.09175,3.14089,3.18083,3.19465,3.16393
0.16186252771618626,3.09175,3.14089,3.18236,3.19465,3.16393
0.164079822616408,3.09328,3.14089,3.18236,3.19465,3.16393
0.1662971175166297,3.09328,3.13936,3.1839,3.19465,3.16393
0.16851441241685144,3.09482,3.13936,3.18544,3.19465,3.16393
0.17073170731707318,3.09482,3.13782,3.18697,3.19465,3.16393
0.1729490022172949,3.09635,3.13629,3.18851,3.19465,3.16393
0.17516629711751663,3.09635,3.13629,3.19004,3.19465,3.16393
0.17738359201773835,3.09635,3.13475,3.19311,3.19465,3.16393
0.17960088691796008,3.09789,3.13168,3.19465,3.19465,3.16393
0.18181818181818182,3.09789,3.12861,3.19926,3.19465,3.16393
0.18403547671840353,3.09789,3.12554,3.20387,3.19465,3.16393
0.18625277161862527,3.09635,3.12093,3.20847,3.19465,3.16393
0.188470066518847,3.09635,3.11786,3.21462,3.19465,3.16393
0.19068736141906872,3.09635,3.11325,3.22076,3.19465,3.16393
0.19290465631929046,3.09635,3.11018,3.2269,3.19465,3.16393
0.1951219512195122,3.09482,3.10557,3.23151,3.19465,3.16393
0.1973392461197339,3.09482,3.09943,3.23919,3.19465,3.16393
0.19955654101995565,3.09328,3.09482,3.24534,3.19465,3.16393
0.2017738359201774,3.09328,3.09021,3.25148,3.19465,3.16393
0.2039911308203991,3.09328,3.08407,3.25916,3.19465,3.16393
0.20620842572062084,3.09328,3.07946,3.2653,3.19465,3.16393
0.20842572062084258,3.09328,3.07332,3.27145,3.19465,3.16393
0.2106430155210643,3.09328,3.06871,3.27912,3.19465,3.16393
0.21286031042128603,3.09328,3.06256,3.2868,3.19465,3.16393
0.21507760532150777,3.09328,3.05796,3.29295,3.19465,3.16393
0.21729490022172948,3.09328,3.05181,3.30063,3.19465,3.16393
0.21951219512195122,3.09482,3.04413,3.30831,3.19465,3.16393
0.22172949002217296,3.09482,3.03799,3.31599,3.19465,3.16393
0.22394678492239467,3.09635,3.03031,3.3252,3.19465,3.16393
0.2261640798226164,3.09635,3.02417,3.33442,3.19465,3.16393
0.22838137472283815,3.09789,3.01495,3.34517,3.19465,3.16393
0.23059866962305986,3.09943,3.00727,3.35592,3.19465,3.16393
0.2328159645232816,3.10096,2.99652,3.36821,3.19465,3.16393
0.23503325942350334,3.1025,2.98577,3.38049,3.19465,3.16393
0.23725055432372505,3.1025,2.97655,3.39124,3.19465,3.16393
0.2394678492239468,3.10403,2.96734,3.40353,3.19465,3.16393
0.24168514412416853,3.10557,2.95659,3.41428,3.19465,3.16393
0.24390243902439024,3.1071,2.94584,3.42503,3.19465,3.16393
0.24611973392461198,3.1071,2.93509,3.43732,3.19465,3.16393
0.24833702882483372,3.1071,2.92433,3.44807,3.19465,3.16393
0.25055432372505543,3.1071,2.91358,3.45882,3.19465,3.16393
0.25277161862527714,3.1071,2.90283,3.46957,3.19465,3.16393
0.2549889135254989,3.10864,2.89208,3.48186,3.19465,3.16393
0.2572062084257206,3.10864,2.88133,3.49108,3.19465,3.16393
0.25942350332594233,3.10864,2.87211,3.50183,3.19465,3.16393
0.2616407982261641,3.10864,2.8629,3.51258,3.19465,3.16393
0.2638580931263858,3.10864,2.85215,3.52333,3.19465,3.16393
0.2660753880266075,3.10864,2.84293,3.53408,3.19465,3.16393
0.2682926829268293,3.10864,2.83372,3.54483,3.19465,3.16393
0.270509977827051,3.10864,2.82297,3.55405,3.19465,3.16393
0.2727272727272727,3.10864,2.81529,3.5648,3.19465,3.16393
0.2749445676274945,3.1071,2.80607,3.57555,3.19465,3.16393
0.2771618625277162,3.10864,2.79532,3.58477,3.19465,3.16393
