time,waist,shoulder,elbow,wrist_angle,wrist_rotate,gripper,left_finger,right_finger
0.0,0.00153398,-1.9052,1.64136,0.65501,0.0383495,0.0168738,0.0197312,-0.0197312
0.0008431703204047217,0.00153398,-1.9052,1.64136,0.65501,0.0383495,0.0168738,0.0197312,-0.0197312
0.0016863406408094434,0.00153398,-1.9052,1.64136,0.65501,0.0383495,0.0168738,0.0197312,-0.0197312
0.002529510961214165,0.00153398,-1.9052,1.64136,0.65501,0.0383495,0.0168738,0.0197312,-0.0197312
0.003372681281618887,0.00306796,-1.9052,1.64136,0.65501,0.0383495,0.0168738,0.0197312,-0.0197312
0.0042158516020236085,0.00153398,-1.9052,1.64136,0.65501,0.0383495,0.0168738,0.0197312,-0.0197312
0.00505902192242833,0.00306796,-1.9052,1.64136,0.65501,0.0383495,0.0168738,0.0197312,-0.0197312
0.005902192242833052,0.00153398,-1.9052,1.64136,0.65501,0.0383495,0.0168738,0.0197312,-0.0197312
0.006745362563237774,0.00153398,-1.9052,1.64136,0.65501,0.0383495,0.0168738,0.0197312,-0.0197312
0.007588532883642495,0.00306796,-1.9052,1.64136,0.65501,0.0383495,0.0168738,0.0197312,-0.0197312
0.008431703204047217,0.00306796,-1.9052,1.64136,0.65501,0.0383495,0.0168738,0.0197312,-0.0197312
0.00927487352445194,0.00306796,-1.9052,1.64136,0.65501,0.0383495,0.0168738,0.0197312,-0.0197312
0.01011804384485666,0.00306796,-1.9052,1.64136,0.65501,0.0383495,0.0168738,0.0197312,-0.0197312
0.010961214165261381,0.00306796,-1.9052,1.64136,0.65501,0.0383495,0.0168738,0.0197312,-0.0197312
0.011804384485666104,0.00306796,-1.9052,1.64136,0.65501,0.0383495,0.0168738,0.0197312,-0.0197312
0.012647554806070826,0.00306796,-1.9052,1.64136,0.65501,0.0383495,0.0168738,0.0197312,-0.0197312
0.013490725126475547,0.00306796,-1.9052,1.64136,0.65501,0.0383495,0.0168738,0.0197312,-0.0197312
0.014333895446880268,0.00153398,-1.9052,1.64136,0.65501,0.0383495,0.0168738,0.0197312,-0.0197312
0.01517706576728499,0.00153398,-1.9052,1.64136,0.65501,0.0383495,0.0168738,0.0197312,-0.0197312
0.016020236087689713,0.00306796,-1.9052,1.64136,0.65501,0.0383495,0.0168738,0.0197312,-0.0197312
0.016863406408094434,0.00306796,-1.9052,1.64136,0.65501,0.0383495,0.0168738,0.0197312,-0.0197312
0.017706576728499155,0.00306796,-1.9052,1.64136,0.65501,0.0383495,0.0168738,0.0197312,-0.0197312
