time,waist,shoulder,elbow,wrist_angle,wrist_rotate,gripper,left_finger,right_finger
0.0,0.00153398,-1.9052,1.64289,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.0009643201542912247,0.00306796,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.0019286403085824494,0.00306796,-1.9052,1.64289,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.0028929604628736743,0.00153398,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.003857280617164899,0.00153398,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.0048216007714561235,0.00153398,-1.9052,1.64289,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.0057859209257473485,0.00153398,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.006750241080038573,0.00153398,-1.9052,1.64289,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.007714561234329798,0.00306796,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.008678881388621022,0.00306796,-1.9052,1.64289,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.009643201542912247,0.00153398,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.010607521697203472,0.00153398,-1.9052,1.64289,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.011571841851494697,0.00153398,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.012536162005785922,0.00153398,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.013500482160077145,0.00153398,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.01446480231436837,0.00306796,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.015429122468659595,0.00153398,-1.9052,1.64289,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.01639344262295082,0.00306796,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.017357762777242044,0.00153398,-1.9052,1.64289,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.01832208293153327,0.00153398,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.019286403085824494,0.00153398,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.02025072324011572,0.00306796,-1.9052,1.64289,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.021215043394406944,0.00306796,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.022179363548698167,0.00153398,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.023143683702989394,0.00153398,-1.9052,1.64289,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.024108003857280617,0.00306796,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.025072324011571844,0.00306796,-1.9052,1.64289,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.026036644165863067,0.00153398,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.02700096432015429,0.00153398,-1.9052,1.64289,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.027965284474445518,0.00306796,-1.9052,1.64289,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.02892960462873674,0.00153398,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.029893924783027968,0.00153398,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.03085824493731919,0.00153398,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.03182256509161042,0.00153398,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.03278688524590164,0.00153398,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.033751205400192864,0.00153398,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.03471552555448409,0.00153398,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.03567984570877532,0.00153398,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.03664416586306654,0.00306796,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.037608486017357765,0.00153398,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.03857280617164899,0.00153398,-1.9052,1.64289,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.03953712632594021,0.00306796,-1.9052,1.64289,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.04050144648023144,0.00153398,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.041465766634522665,0.00153398,-1.9052,1.64289,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.04243008678881389,0.00153398,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.04339440694310511,0.00153398,-1.9052,1.64289,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.044358727097396335,0.00306796,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.045323047251687565,0.00153398,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.04628736740597879,0.00153398,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.04725168756027001,0.00153398,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.048216007714561235,0.00153398,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.04918032786885246,0.00153398,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.05014464802314369,0.00306796,-1.9052,1.64136,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
0.05110896817743491,0.00306796,-1.9052,1.64289,0.65501,-0.00153398,0.0168738,0.0197312,-0.0197312
