waist,shoulder,elbow,wrist_angle,wrist_rotate
3.25148,3.17622,3.11325,1.82771,3.05181
3.25148,3.17468,3.11632,1.82924,3.05181
3.25148,3.17622,3.11939,1.83385,3.05181
3.25148,3.17468,3.124,1.83692,3.05181
3.25148,3.17622,3.13168,1.84307,3.05181
3.25148,3.17468,3.14089,1.85382,3.05181
3.25148,3.17468,3.14857,1.86918,3.05181
3.25301,3.17468,3.15779,1.89068,3.05181
3.25301,3.17468,3.167,1.91679,3.05181
3.25301,3.17622,3.17622,1.94751,3.05181
3.25301,3.17468,3.1839,1.98437,3.05181
3.25148,3.17468,3.18851,2.02277,3.05181
3.25301,3.17315,3.19311,2.06577,3.05181
3.25148,3.17315,3.19772,2.11185,3.05181
3.25148,3.17161,3.20079,2.161,3.05181
3.24994,3.17008,3.20079,2.21015,3.05181
3.24841,3.16854,3.19772,2.2639,3.05181
3.24687,3.167,3.19311,2.31766,3.05181
3.24687,3.167,3.19004,2.37295,3.05181
3.24534,3.16393,3.18544,2.42824,3.05181
3.24534,3.1624,3.18083,2.48661,3.05181
3.2438,3.16086,3.17622,2.54497,3.05181
3.2438,3.16086,3.17315,2.60487,3.05181
3.24226,3.15933,3.167,2.66323,3.05181
3.24226,3.15933,3.16393,2.72006,3.05181
3.24073,3.15779,3.16086,2.7815,3.05181
3.24073,3.15779,3.15779,2.8414,3.05181
3.23919,3.15625,3.15779,2.9013,3.05181
3.23919,3.15625,3.15625,2.9612,3.05181
3.23766,3.15625,3.15779,3.0211,3.05181
3.23612,3.15472,3.15779,3.08253,3.05181
3.23458,3.15318,3.15933,3.14397,3.05181
3.23151,3.15165,3.15933,3.2054,3.05181
3.22998,3.15165,3.1624,3.26684,3.05181
3.2269,3.15011,3.16393,3.32827,3.05181
3.22383,3.14857,3.16547,3.38971,3.05181
3.22076,3.1455,3.167,3.45114,3.05181
3.21922,3.1455,3.167,3.50951,3.05181
3.21615,3.14397,3.167,3.56787,3.05181
3.21462,3.14243,3.167,3.62316,3.05181
3.21308,3.14089,3.167,3.67538,3.05181
3.21001,3.14089,3.167,3.72453,3.05181
3.21001,3.13936,3.167,3.77061,3.05181
3.21001,3.13782,3.16854,3.81515,3.05181
3.20847,3.13629,3.16854,3.85508,3.05181
3.20847,3.13629,3.16854,3.89194,3.05181
3.20694,3.13629,3.16854,3.92573,3.05181
3.20847,3.13629,3.167,3.95338,3.05181
3.20847,3.13629,3.167,3.97335,3.05181
3.20847,3.13629,3.16547,3.98871,3.05181
3.20847,3.13629,3.167,3.99485,3.05181
