0.0,179.608,72.072,274.56,217.888,180.048,151.888
0.0014992503748125937,179.608,72.072,274.56,217.888,179.96,151.888
0.0029985007496251873,179.608,72.072,274.56,217.888,179.96,151.888
0.004497751124437781,179.608,72.072,274.56,217.888,179.96,151.888
0.005997001499250375,179.696,72.072,274.56,217.888,180.048,151.888
0.0074962518740629685,179.608,72.072,274.56,217.888,179.96,151.888
0.008995502248875561,179.608,72.072,274.56,217.888,180.048,151.888
0.010494752623688156,179.608,72.072,274.56,217.888,179.96,151.888
0.01199400299850075,179.608,72.072,274.56,217.888,179.96,151.888
0.013493253373313342,179.696,72.072,274.56,217.888,179.96,151.888
0.014992503748125937,179.696,72.072,274.56,217.888,179.96,151.888
0.01649175412293853,179.608,72.072,274.56,217.888,179.96,151.888
0.017991004497751123,179.608,72.072,274.56,217.888,179.96,151.888
0.019490254872563718,179.608,72.072,274.56,217.888,179.96,151.888
0.020989505247376312,179.608,72.072,274.56,217.888,179.96,151.888
0.022488755622188904,179.608,72.072,274.56,217.888,179.96,151.888
0.0239880059970015,179.608,72.072,274.56,217.888,179.96,151.888
0.025487256371814093,179.608,72.072,274.56,217.888,179.96,151.888
0.026986506746626684,179.608,72.072,274.56,217.8,179.96,151.888
0.02848575712143928,179.608,72.072,274.56,217.888,179.96,151.888
0.029985007496251874,179.608,72.072,274.56,217.888,179.96,151.888
0.031484257871064465,179.608,72.072,274.56,217.888,179.96,151.888
0.03298350824587706,179.608,72.072,274.56,217.888,179.96,151.888
0.034482758620689655,179.696,72.072,274.56,217.888,180.048,151.888
0.035982008995502246,179.608,72.072,274.56,217.888,179.96,151.888
0.037481259370314844,179.608,72.072,274.56,217.888,179.96,151.888
0.038980509745127435,179.608,72.072,274.56,217.888,179.96,151.888
0.04047976011994003,179.608,72.072,274.56,217.888,179.96,151.888
0.041979010494752625,179.608,72.072,274.56,217.888,179.96,151.888
0.043478260869565216,179.608,72.072,274.56,217.888,179.96,151.888
0.04497751124437781,179.608,72.072,274.56,217.888,180.048,151.888
0.046476761619190406,179.608,72.072,274.56,217.888,179.96,151.888
0.047976011994003,179.608,72.072,274.56,217.888,179.96,151.888
0.04947526236881559,179.608,72.072,274.56,217.888,180.048,151.888
0.050974512743628186,179.608,72.072,274.56,217.888,179.96,151.976
0.05247376311844078,179.608,72.072,274.56,217.888,180.048,151.888
0.05397301349325337,179.608,72.072,274.56,217.888,179.96,151.888
0.05547226386806597,179.608,72.072,274.56,217.888,179.96,151.888
0.05697151424287856,179.696,72.072,274.56,217.888,179.96,151.888
0.05847076461769115,179.608,72.072,274.56,217.888,179.96,151.888
0.05997001499250375,179.608,72.072,274.56,217.888,179.96,151.888
0.06146926536731634,179.608,72.072,274.56,217.888,180.048,151.888
0.06296851574212893,179.608,72.072,274.56,217.888,180.048,151.888
0.06446776611694152,179.608,72.072,274.56,217.888,179.96,151.888
0.06596701649175413,179.608,72.072,274.56,217.888,180.048,151.888
0.06746626686656672,179.608,72.072,274.56,217.888,179.96,151.888
0.06896551724137931,179.608,72.072,274.56,217.888,179.96,151.888
0.0704647676161919,179.608,72.072,274.56,217.888,179.96,151.888
0.07196401799100449,179.608,72.072,274.56,217.888,179.96,151.888
0.07346326836581708,179.608,72.072,274.56,217.888,180.048,151.888
0.07496251874062969,179.608,71.984,274.56,217.888,179.96,151.888
0.07646176911544228,179.608,72.072,274.56,217.888,179.96,151.888
0.07796101949025487,179.608,72.072,274.56,217.888,180.048,151.888
0.07946026986506746,179.608,72.072,274.56,217.888,180.048,151.888
0.08095952023988005,179.608,72.072,274.56,217.888,179.96,151.888
0.08245877061469264,179.608,72.072,274.56,217.888,180.048,151.888
0.08395802098950525,179.608,72.072,274.56,217.888,179.96,151.888
0.08545727136431784,179.608,72.072,274.56,217.888,179.96,151.888
0.08695652173913043,179.608,72.072,274.56,217.888,179.96,151.888
0.08845577211394302,179.608,72.072,274.56,217.888,179.96,151.888
