time,waist,shoulder,elbow,wrist_angle,wrist_rotate
0.0,3.15165,1.24561,4.81655,3.73682,3.12707
0.002506265664160401,3.15318,1.24561,4.81655,3.73682,3.12707
0.005012531328320802,3.15165,1.24561,4.81501,3.73682,3.12707
0.007518796992481203,3.15318,1.24561,4.81501,3.73682,3.12707
0.010025062656641603,3.15318,1.24561,4.81501,3.73682,3.12707
0.012531328320802004,3.15318,1.24561,4.81501,3.73836,3.12707
0.015037593984962405,3.15165,1.24561,4.81501,3.73682,3.12707
0.017543859649122806,3.15165,1.24561,4.81501,3.73682,3.12707
0.020050125313283207,3.15165,1.24561,4.81501,3.73682,3.12707
0.022556390977443608,3.15318,1.24561,4.81655,3.73682,3.12707
0.02506265664160401,3.15318,1.24561,4.81655,3.73682,3.12707
0.02756892230576441,3.15318,1.24561,4.81501,3.73682,3.12707
0.03007518796992481,3.15165,1.24561,4.81501,3.73682,3.12707
0.03258145363408521,3.15318,1.24561,4.81501,3.73682,3.12707
0.03508771929824561,3.15318,1.24561,4.81501,3.73682,3.12707
0.03759398496240601,3.15165,1.24561,4.81501,3.73682,3.12707
0.040100250626566414,3.15318,1.24561,4.81501,3.73682,3.12707
0.042606516290726815,3.15165,1.24561,4.81501,3.73682,3.12707
0.045112781954887216,3.15165,1.24561,4.81655,3.73682,3.12707
0.047619047619047616,3.15165,1.24561,4.81501,3.73682,3.12707
0.05012531328320802,3.15165,1.24561,4.81501,3.73682,3.12707
0.05263157894736842,3.15165,1.24561,4.81348,3.73682,3.12707
0.05513784461152882,3.15318,1.24561,4.81194,3.73682,3.12707
0.05764411027568922,3.15318,1.24561,4.81041,3.73682,3.12707
0.06015037593984962,3.15165,1.24561,4.80887,3.73682,3.12707
0.06265664160401002,3.15165,1.24561,4.80733,3.73682,3.12707
0.06516290726817042,3.15165,1.24561,4.8058,3.73682,3.12707
0.06766917293233082,3.15318,1.24561,4.80273,3.73682,3.12707
0.07017543859649122,3.15318,1.24561,4.80119,3.73682,3.12707
0.07268170426065163,3.15318,1.24561,4.79966,3.73682,3.12707
0.07518796992481203,3.15165,1.24561,4.79812,3.73836,3.12707
0.07769423558897243,3.15165,1.24561,4.79505,3.73682,3.12707
0.08020050125313283,3.15165,1.24561,4.79198,3.73836,3.12707
0.08270676691729323,3.15165,1.24561,4.7889,3.73682,3.12707
0.08521303258145363,3.15165,1.24561,4.7843,3.73682,3.12554
0.08771929824561403,3.15165,1.24561,4.77969,3.73836,3.12554
0.09022556390977443,3.15165,1.24561,4.77355,3.73989,3.12554
0.09273182957393483,3.15165,1.24561,4.7674,3.74143,3.12554
0.09523809523809523,3.15318,1.24561,4.76279,3.74604,3.12554
0.09774436090225563,3.15318,1.24561,4.75511,3.75218,3.124
0.10025062656641603,3.15165,1.24561,4.7459,3.75986,3.124
0.10275689223057644,3.15318,1.24561,4.73515,3.76907,3.124
0.10526315789473684,3.15318,1.24561,4.72286,3.78136,3.124
0.10776942355889724,3.15318,1.24561,4.71057,3.79672,3.12246
0.11027568922305764,3.15318,1.24561,4.69675,3.81361,3.12093
0.11278195488721804,3.15318,1.24561,4.68139,3.83358,3.12093
0.11528822055137844,3.15318,1.24561,4.66603,3.85355,3.12093
0.11779448621553884,3.15165,1.24561,4.6476,3.87812,3.12093
0.12030075187969924,3.15318,1.24561,4.62917,3.89809,3.12093
0.12280701754385964,3.15165,1.24561,4.60921,3.9242,3.12093
0.12531328320802004,3.15318,1.24561,4.58924,3.94724,3.12093
0.12781954887218044,3.15165,1.24561,4.57081,3.96874,3.12093
0.13032581453634084,3.15165,1.24561,4.55084,3.98717,3.12093
0.13283208020050125,3.15165,1.24561,4.5278,4.0056,3.12246
0.13533834586466165,3.15165,1.24561,4.50323,4.02096,3.124
0.13784461152882205,3.15165,1.24561,4.48173,4.03171,3.124
0.14035087719298245,3.15165,1.24561,4.46176,4.03785,3.124
0.14285714285714285,3.15165,1.24561,4.44026,4.03939,3.124
0.14536340852130325,3.15165,1.24714,4.41875,4.03785,3.124
0.14786967418546365,3.15165,1.24868,4.39725,4.03632,3.124
0.15037593984962405,3.15165,1.25329,4.37421,4.03325,3.124
0.15288220551378445,3.15165,1.25636,4.35271,4.03017,3.124
0.15538847117794485,3.15165,1.2625,4.33121,4.02557,3.124
0.15789473684210525,3.15165,1.27018,4.30817,4.02096,3.124
