waist,shoulder,elbow,wrist_angle,wrist_rotate
3.22537,3.42964,2.99345,3.47879,3.22998
3.22998,3.44039,2.99038,3.49569,3.22998
3.23612,3.45114,2.98731,3.51258,3.22998
3.23919,3.4619,2.98423,3.53255,3.22998
3.2438,3.47418,2.98116,3.55405,3.22998
3.24841,3.48493,2.97655,3.57555,3.22998
3.25148,3.49722,2.97348,3.59859,3.22998
3.25609,3.50644,2.97195,3.62163,3.22998
3.25916,3.51719,2.96734,3.64313,3.22998
3.26223,3.5264,2.96427,3.66156,3.22998
3.2653,3.53562,2.95812,3.67846,3.22998
3.26991,3.54483,2.95198,3.69535,3.22998
3.27298,3.55405,2.94737,3.70764,3.22998
3.27605,3.56019,2.94123,3.71685,3.22998
3.27912,3.56787,2.93355,3.72453,3.22998
3.2822,3.57709,2.92587,3.73068,3.22998
3.28527,3.58477,2.91973,3.73682,3.22998
3.28834,3.59398,2.91205,3.74296,3.22998
3.29141,3.60166,2.9059,3.74911,3.22998
3.29448,3.61088,2.9013,3.75525,3.22998
3.29756,3.62009,2.89669,3.76293,3.22998
3.30063,3.62777,2.89208,3.77215,3.22998
3.3037,3.63545,2.88747,3.78597,3.22998
3.30523,3.64467,2.88133,3.79979,3.22998
3.30831,3.65235,2.87672,3.81515,3.22998
3.30984,3.66003,2.87211,3.83051,3.22998
3.31138,3.66924,2.86597,3.84894,3.22998
3.31291,3.67692,2.85983,3.86737,3.22998
3.31445,3.6846,2.85522,3.88734,3.22998
3.31599,3.69381,2.84908,3.9073,3.22998
3.31599,3.70149,2.84447,3.92573,3.22998
3.31752,3.70917,2.83986,3.94109,3.22998
3.31906,3.71685,2.83679,3.95492,3.22998
3.32059,3.72453,2.83372,3.97027,3.22998
3.32213,3.73068,2.83064,3.98256,3.22998
3.32367,3.73682,2.82604,3.99331,3.22998
3.3252,3.7445,2.82297,4.00099,3.22998
3.32674,3.75218,2.81989,4.0056,3.22998
3.32827,3.75832,2.81529,4.01021,3.22998
3.33134,3.76447,2.81068,4.01328,3.22998
3.33288,3.77368,2.80761,4.01635,3.22998
3.33442,3.77982,2.803,4.02096,3.22998
3.33595,3.7875,2.80146,4.02557,3.22998
3.33749,3.79365,2.79839,4.0271,3.22844
3.33902,3.79979,2.79532,4.03017,3.22844
3.34056,3.80593,2.79225,4.03325,3.22998
3.3421,3.81054,2.78918,4.03478,3.22998
3.3421,3.81669,2.78764,4.03785,3.22998
3.3421,3.82129,2.7861,4.04093,3.22998
3.3421,3.82744,2.78457,4.044,3.22998
3.34363,3.83204,2.78457,4.04707,3.22998
3.34363,3.83665,2.78457,4.05168,3.22998
3.34363,3.83972,2.7861,4.05475,3.22998
3.3421,3.8428,2.78764,4.05936,3.22998
3.34363,3.84587,2.78764,4.0655,3.22998
3.3421,3.85048,2.78764,4.07011,3.22998
3.3421,3.85355,2.78764,4.07625,3.22998
3.34363,3.85969,2.78918,4.08393,3.22998
3.34363,3.86276,2.78918,4.08854,3.22998
3.3421,3.86891,2.78918,4.09468,3.22998
3.34363,3.87198,2.78918,4.10083,3.22998
3.34363,3.87659,2.79071,4.10543,3.22998
3.3421,3.88273,2.79071,4.11158,3.22998
3.3421,3.8858,2.79071,4.11618,3.22998
3.34363,3.88887,2.79225,4.11926,3.22998
3.3421,3.89194,2.79532,4.12233,3.22998
3.34363,3.89502,2.79532,4.12386,3.22998
3.34363,3.89809,2.79686,4.12694,3.22844
3.34363,3.89809,2.79686,4.12694,3.22844
3.34363,3.89962,2.79686,4.12694,3.22844
3.34363,3.90116,2.79686,4.12694,3.22998
3.34363,3.90116,2.79686,4.12694,3.22844
3.3421,3.90116,2.79686,4.12694,3.22998
3.3421,3.89962,2.79532,4.12694,3.22998
3.3421,3.90116,2.79532,4.12847,3.22998
3.3421,3.90116,2.79532,4.12694,3.22998
3.34056,3.90116,2.79225,4.12694,3.22844
3.34056,3.90116,2.79071,4.13001,3.22998
3.34056,3.90116,2.78918,4.13001,3.22998
3.34056,3.89962,2.78457,4.13154,3.22998
3.33902,3.89962,2.77996,4.13308,3.22844
3.33749,3.89962,2.77535,4.13615,3.22998
3.33595,3.89809,2.76921,4.13922,3.22998
3.33288,3.89809,2.75999,4.1469,3.22998
3.32981,3.89809,2.75078,4.15612,3.22998
3.32674,3.89809,2.7431,4.1638,3.22998
3.32367,3.89809,2.73388,4.17148,3.22998
3.32059,3.89809,2.72774,4.18223,3.22998
3.31752,3.89809,2.71852,4.19298,3.22998
3.31445,3.89809,2.71238,4.20373,3.22998
3.30984,3.89655,2.70317,4.21448,3.22998
3.30523,3.89655,2.69395,4.22677,3.22998
3.30063,3.89655,2.68474,4.23906,3.22998
3.29602,3.89655,2.67552,4.25134,3.22998
3.29141,3.89655,2.66477,4.26209,3.22998
3.28527,3.89655,2.65555,4.27285,3.22998
3.27912,3.89502,2.64634,4.2836,3.22998
3.27298,3.89502,2.63559,4.29435,3.22998
3.26684,3.89502,2.62637,4.30356,3.22998
3.26069,3.89348,2.61716,4.31278,3.22998
3.25301,3.89194,2.60794,4.31892,3.22998
3.24687,3.89041,2.60026,4.3266,3.22998
3.24073,3.88887,2.59258,4.33274,3.22998
3.23458,3.88734,2.5849,4.34042,3.22998
3.22844,3.8858,2.57876,4.34503,3.22998
3.2223,3.8858,2.57262,4.35118,3.22844
3.21615,3.88427,2.56494,4.35578,3.22998
3.21001,3.88427,2.55879,4.36193,3.22998
3.20387,3.88427,2.55111,4.36653,3.22844
3.19772,3.88427,2.54497,4.37268,3.22844
3.19004,3.88427,2.54036,4.38036,3.22998
3.18544,3.88273,2.53422,4.38804,3.22998
3.17929,3.88273,2.52807,4.39572,3.22998
3.17315,3.88119,2.5204,4.40493,3.22998
3.16854,3.88119,2.51425,4.41108,3.22998
3.16393,3.87966,2.50811,4.41722,3.22998
3.15779,3.87966,2.5035,4.42336,3.22998
3.15318,3.87966,2.49889,4.43104,3.22998
3.14857,3.87966,2.49275,4.43719,3.22998
3.14397,3.87966,2.48661,4.4464,3.22998
3.13936,3.87966,2.48046,4.45562,3.22998
3.13322,3.87966,2.47585,4.46483,3.22998
3.12861,3.87966,2.46971,4.47251,3.22844
3.12246,3.87966,2.46357,4.48326,3.22844
3.11632,3.87966,2.45742,4.49248,3.22998
3.11171,3.87966,2.45282,4.50169,3.22844
3.10557,3.87966,2.44514,4.51244,3.22844
3.09943,3.87966,2.44053,4.5232,3.22998
3.09175,3.87966,2.43439,4.53395,3.22844
3.0856,3.87966,2.42978,4.54623,3.22844
3.07946,3.87966,2.42363,4.56006,3.22844
3.07178,3.87966,2.41595,4.57542,3.22844
3.0641,3.87966,2.40981,4.58924,3.22844
3.05642,3.87966,2.40213,4.60306,3.22844
3.04874,3.87966,2.39445,4.61535,3.22844
3.03953,3.87966,2.38677,4.62456,3.22844
3.03185,3.87966,2.37909,4.63224,3.22844
3.0257,3.87966,2.37449,4.63839,3.22844
3.0211,3.87966,2.36834,4.64299,3.22844
3.01495,3.87966,2.36527,4.64607,3.22844
3.01034,3.87966,2.35913,4.65067,3.22844
3.00574,3.87966,2.35298,4.65528,3.22844
3.00266,3.87966,2.34684,4.65682,3.22844
2.99959,3.87966,2.34377,4.65835,3.22844
2.99652,3.87966,2.34223,4.65989,3.22844
2.99498,3.87966,2.3407,4.66143,3.22844
2.99498,3.87966,2.3407,4.6645,3.22844
2.99345,3.87812,2.3407,4.6645,3.22844
2.99345,3.87812,2.33916,4.6645,3.22844
2.99498,3.87966,2.33916,4.66603,3.22844
2.99498,3.87966,2.3407,4.66603,3.22844
2.99498,3.87966,2.3407,4.66603,3.22844
2.99498,3.87812,2.3407,4.66603,3.22844
2.99498,3.87966,2.33916,4.6645,3.22844
2.99498,3.87812,2.3407,4.66603,3.22844
2.99498,3.87812,2.33916,4.66603,3.22844
2.99498,3.87812,2.33916,4.66603,3.22844
2.99345,3.87812,2.33916,4.66603,3.22844
2.99345,3.87659,2.33762,4.66757,3.22844
2.99345,3.87659,2.33762,4.66757,3.22844
2.99191,3.87505,2.33609,4.66757,3.22844
2.99038,3.87198,2.33609,4.66757,3.22844
2.98884,3.86583,2.33609,4.66757,3.22844
2.98884,3.85662,2.33609,4.66757,3.22844
2.98731,3.84587,2.33762,4.66757,3.22844
2.98731,3.83665,2.33762,4.66603,3.22844
2.98731,3.82437,2.33762,4.66296,3.22998
2.98577,3.81361,2.33762,4.65989,3.22844
2.98423,3.80286,2.33762,4.65682,3.22998
2.98423,3.79211,2.33762,4.65067,3.22844
2.9827,3.78136,2.33762,4.64453,3.22998
2.98116,3.77061,2.33762,4.63532,3.22998
2.9827,3.75986,2.33609,4.62456,3.22998
2.9827,3.74911,2.33455,4.61228,3.22998
2.9827,3.73682,2.33455,4.59845,3.22998
2.9827,3.72453,2.33302,4.58156,3.22998
2.98423,3.71225,2.33148,4.56313,3.22998
2.98423,3.69842,2.33148,4.5447,3.22998
2.98577,3.68306,2.33148,4.52473,3.22998
2.98731,3.6677,2.33148,4.50476,3.22998
2.98731,3.65388,2.33148,4.48633,3.22998
2.98731,3.63852,2.33302,4.47098,3.22998
2.98884,3.62316,2.33609,4.45715,3.22998
2.98884,3.60781,2.33916,4.44333,3.22998
2.98884,3.59245,2.34377,4.42797,3.22998
2.98884,3.57555,2.34684,4.41568,3.22998
2.98731,3.56019,2.35145,4.4034,3.22998
2.98731,3.54483,2.35605,4.38957,3.22998
2.98731,3.53101,2.36066,4.37729,3.22998
2.98731,3.51872,2.36681,4.36346,3.22998
2.98577,3.50644,2.37295,4.3481,3.22998
2.98423,3.49569,2.37909,4.33274,3.22998
2.9827,3.48493,2.38677,4.31431,3.22998
2.9827,3.47725,2.39445,4.29281,3.22998
2.98116,3.47111,2.40367,4.27285,3.22998
2.97963,3.46497,2.41442,4.24827,3.22998
2.97809,3.46036,2.42517,4.22523,3.22998
2.97809,3.45729,2.43592,4.20066,3.22998
2.97655,3.45575,2.44821,4.16994,3.22998
2.97502,3.45422,2.4605,4.14383,3.22998
2.97348,3.45268,2.47278,4.11772,3.22998
2.97195,3.45268,2.48507,4.09161,3.22998
2.97041,3.45422,2.49889,4.06396,3.22998
2.96887,3.45422,2.51272,4.04093,3.22998
2.96734,3.45422,2.52654,4.01635,3.22998
2.9658,3.45575,2.54036,3.99331,3.22998
2.96427,3.45575,2.55418,3.97027,3.22998
2.96273,3.45729,2.56954,3.95184,3.22998
2.9612,3.45882,2.5849,3.93495,3.22998
2.95966,3.4619,2.6018,3.91805,3.22998
2.95966,3.46497,2.61869,3.90577,3.22998
2.9612,3.46957,2.63712,3.89502,3.22998
2.9612,3.47572,2.65555,3.8858,3.22998
2.96273,3.48186,2.67245,3.87966,3.22998
2.96427,3.49108,2.68934,3.87505,3.22998
2.96427,3.50029,2.7047,3.87351,3.22998
2.9658,3.50797,2.72006,3.87198,3.22998
2.9658,3.51719,2.73542,3.87198,3.22998
2.96734,3.52794,2.74771,3.87198,3.22998
2.96734,3.53869,2.75846,3.86891,3.22998
2.96734,3.54791,2.76921,3.86891,3.22998
2.96734,3.56019,2.77996,3.86891,3.22998
2.96887,3.57248,2.79071,3.86891,3.22998
2.96887,3.58323,2.79993,3.86737,3.22998
2.96887,3.59705,2.80761,3.86891,3.22998
2.97041,3.60934,2.81682,3.86737,3.22844
2.97041,3.62163,2.82604,3.86737,3.22998
2.97041,3.63238,2.83372,3.86737,3.22998
2.97041,3.64467,2.84293,3.86737,3.22998
2.97195,3.65542,2.85061,3.86891,3.22998
2.97195,3.66924,2.85829,3.86891,3.22998
2.97195,3.67999,2.86443,3.86891,3.22998
2.97195,3.69381,2.86904,3.86891,3.22998
2.97195,3.7061,2.87365,3.86737,3.22998
2.97502,3.71839,2.87826,3.86891,3.22998
2.97502,3.72914,2.8844,3.86891,3.22998
2.97655,3.74143,2.88747,3.87044,3.22998
2.97809,3.75218,2.89208,3.87198,3.22998
2.97963,3.76139,2.89515,3.87198,3.22998
2.98116,3.77215,2.89976,3.87198,3.22998
2.98423,3.77982,2.90437,3.87198,3.22998
2.98577,3.78904,2.90744,3.87351,3.22998
2.98731,3.79672,2.91051,3.87351,3.22998
2.98731,3.80286,2.91205,3.87505,3.22998
2.98884,3.80747,2.91512,3.87659,3.22998
2.99038,3.81208,2.91819,3.87966,3.22998
2.99191,3.81669,2.92126,3.88427,3.22998
2.99191,3.81976,2.92126,3.88734,3.22998
2.99191,3.82437,2.92433,3.89041,3.22998
2.99191,3.82744,2.9228,3.89348,3.22998
2.99191,3.83204,2.92126,3.89655,3.22998
2.99191,3.83512,2.91973,3.89809,3.22998
2.99038,3.83972,2.91973,3.90116,3.22998
2.99038,3.84587,2.91973,3.90423,3.22998
2.99038,3.85201,2.91973,3.90884,3.22998
2.99038,3.85969,2.92126,3.91498,3.22998
2.99191,3.86583,2.9228,3.91959,3.22998
2.99191,3.87044,2.9228,3.92881,3.22998
2.99038,3.87505,2.9228,3.93802,3.22998
2.99191,3.87812,2.92433,3.95031,3.22998
2.99038,3.88119,2.92433,3.95952,3.22998
2.98884,3.88273,2.9228,3.97181,3.22998
2.98731,3.88427,2.92126,3.98256,3.22998
2.98731,3.88427,2.91819,3.99178,3.22998
2.98577,3.8858,2.91512,3.99792,3.22998
2.98423,3.8858,2.91205,4.00406,3.22998
2.9827,3.8858,2.90898,4.00714,3.22998
2.98116,3.8858,2.90744,4.00867,3.22998
2.98116,3.8858,2.9059,4.00867,3.22998
2.98116,3.8858,2.90437,4.00867,3.22998
2.98116,3.8858,2.90283,4.00867,3.22998
2.9827,3.8858,2.9013,4.00867,3.22998
2.9827,3.8858,2.9013,4.00867,3.22998
2.9827,3.8858,2.89976,4.00867,3.22998
2.98423,3.8858,2.89976,4.00867,3.22998
2.98423,3.8858,2.89822,4.00867,3.22998
2.98577,3.8858,2.89822,4.00867,3.22998
2.98577,3.8858,2.89669,4.00867,3.22998
2.98731,3.8858,2.89362,4.00867,3.22844
2.98731,3.8858,2.89054,4.00867,3.22998
2.98884,3.8858,2.88747,4.01021,3.22998
2.98884,3.8858,2.88287,4.01328,3.22998
2.98884,3.88427,2.87672,4.01482,3.22998
2.98884,3.88427,2.86904,4.01942,3.22998
2.99038,3.88427,2.8629,4.02403,3.22998
2.99191,3.88273,2.85522,4.03017,3.22844
2.99191,3.88273,2.846,4.03785,3.22998
2.99345,3.88119,2.83679,4.04707,3.22998
2.99498,3.87812,2.82757,4.05936,3.22998
2.99652,3.87659,2.81836,4.07164,3.22998
3.00113,3.87505,2.81068,4.08547,3.22998
3.0042,3.87351,2.803,4.09775,3.22998
3.00727,3.87044,2.79686,4.11004,3.22998
3.01034,3.86737,2.78764,4.12233,3.22998
3.01342,3.8643,2.7815,4.13308,3.22998
3.01956,3.86123,2.77382,4.14076,3.22998
3.02417,3.85662,2.7646,4.14997,3.22998
3.02877,3.85201,2.75539,4.15765,3.22998
3.03338,3.84894,2.74463,4.1638,3.22998
3.03645,3.84587,2.73388,4.16994,3.22998
3.0426,3.84126,2.7216,4.17301,3.22998
3.04721,3.83972,2.70777,4.17455,3.22998
3.05335,3.83665,2.69702,4.17916,3.22998
3.05796,3.83512,2.68474,4.18376,3.22998
3.06256,3.83204,2.67552,4.18837,3.22998
3.06717,3.83051,2.66477,4.19144,3.22998
3.07485,3.82897,2.65709,4.19759,3.22998
3.08253,3.82744,2.65095,4.20373,3.22998
3.09021,3.8259,2.6448,4.20987,3.22998
3.09635,3.82283,2.63712,4.21909,3.22998
3.1025,3.81976,2.62944,4.22984,3.22998
3.1071,3.81669,2.62176,4.24059,3.22998
3.11325,3.81361,2.61255,4.25134,3.22998
3.11786,3.81054,2.60333,4.26209,3.22998
3.12246,3.80901,2.59412,4.27438,3.22998
3.12554,3.80593,2.58183,4.28513,3.22998
3.13014,3.8044,2.56954,4.29742,3.22998
3.13322,3.80286,2.55879,4.30817,3.22998
3.13782,3.80133,2.54804,4.31892,3.22998
3.14089,3.80133,2.53729,4.32967,3.22998
3.14397,3.79979,2.52654,4.34042,3.22998
3.15011,3.79826,2.51579,4.35271,3.22998
3.15318,3.79826,2.50504,4.36346,3.22998
3.15779,3.79672,2.49428,4.37575,3.22998
3.1624,3.79672,2.48507,4.3865,3.22998
3.16547,3.79672,2.47585,4.39725,3.22998
3.17008,3.79672,2.46664,4.40647,3.22998
3.17315,3.79672,2.45589,4.41722,3.22998
3.17776,3.79672,2.44514,4.42643,3.22998
3.18236,3.79826,2.43285,4.43719,3.22998
3.1839,3.79672,2.4221,4.4464,3.22998
3.18851,3.79672,2.41135,4.45562,3.22998
3.19158,3.79672,2.39906,4.46483,3.22998
3.19619,3.79672,2.38831,4.47558,3.22998
3.20079,3.79672,2.37602,4.48633,3.22998
3.2054,3.79672,2.36527,4.49709,3.22998
3.21001,3.79672,2.35759,4.5063,3.22998
3.21462,3.79672,2.34838,4.51859,3.22998
3.22076,3.79672,2.3407,4.53087,3.22998
3.2269,3.79672,2.33148,4.54163,3.22998
3.23305,3.79672,2.32227,4.55391,3.22998
3.23919,3.79672,2.31305,4.5662,3.22998
3.24534,3.79672,2.30383,4.57849,3.22998
3.24994,3.79672,2.29462,4.58924,3.22998
3.25762,3.79672,2.28387,4.59999,3.22998
3.26377,3.79672,2.27158,4.60921,3.22998
3.26837,3.79672,2.26237,4.61842,3.22998
3.27452,3.79672,2.25315,4.62764,3.22998
3.27912,3.79672,2.24393,4.63685,3.22998
3.28527,3.79672,2.23472,4.64607,3.22998
3.28988,3.79672,2.2255,4.65682,3.22998
3.29602,3.79672,2.21629,4.66603,3.22998
3.30216,3.79672,2.20861,4.67525,3.22998
3.30523,3.79672,2.20247,4.686,3.22998
3.30984,3.79672,2.19479,4.69521,3.22998
3.31445,3.79672,2.19018,4.70136,3.22998
3.31752,3.79672,2.18557,4.7075,3.22998
3.32059,3.79672,2.1825,4.71211,3.22998
3.32367,3.79672,2.1825,4.71672,3.22998
3.3252,3.79672,2.1825,4.71825,3.22998
3.3252,3.79672,2.1825,4.72133,3.22998
3.32674,3.79672,2.1825,4.7244,3.22998
3.32674,3.79672,2.1825,4.7244,3.22998
3.32674,3.79672,2.1825,4.7244,3.22998
3.32674,3.79672,2.1825,4.7244,3.22998
3.3252,3.79672,2.1825,4.7244,3.22998
3.3252,3.79672,2.1825,4.7244,3.22998
3.3252,3.79672,2.18096,4.7244,3.22998
3.32367,3.79672,2.17943,4.7244,3.22998
3.32367,3.79672,2.17943,4.7244,3.22998
3.32367,3.79672,2.17943,4.7244,3.22998
3.32367,3.79672,2.17943,4.7244,3.22998
3.32367,3.79672,2.17943,4.7244,3.22998
3.32367,3.79672,2.18096,4.7244,3.22998
3.3252,3.79672,2.1825,4.7244,3.22998
3.3252,3.79672,2.18404,4.7244,3.22998
3.3252,3.79672,2.18404,4.7244,3.22998
3.3252,3.79518,2.18557,4.7244,3.22998
3.3252,3.79365,2.18711,4.7244,3.22998
3.32367,3.79058,2.18711,4.72286,3.22998
3.32367,3.7875,2.18711,4.71979,3.22998
3.32213,3.7829,2.18711,4.71672,3.22998
3.31906,3.77829,2.18711,4.71211,3.22998
3.31752,3.77368,2.18864,4.70443,3.22998
3.31599,3.76754,2.18711,4.69675,3.22998
3.31445,3.76139,2.18557,4.69061,3.22998
3.31138,3.75525,2.18404,4.68139,3.22998
3.30831,3.74911,2.18404,4.67064,3.22998
3.30677,3.74296,2.18404,4.66296,3.22998
3.3037,3.73375,2.18557,4.65375,3.22998
3.30216,3.72453,2.18711,4.64453,3.22998
3.30216,3.71532,2.19018,4.63532,3.22998
3.30063,3.70457,2.19171,4.6261,3.22998
3.29909,3.69381,2.19325,4.61535,3.22998
3.29756,3.67999,2.19632,4.60306,3.22998
3.29602,3.6677,2.19786,4.59231,3.22998
3.29448,3.65542,2.19939,4.58002,3.22998
3.29295,3.64159,2.20093,4.5662,3.22998
3.28988,3.62777,2.20247,4.55391,3.22998
3.2868,3.61395,2.204,4.53855,3.22998
3.28373,3.60013,2.20554,4.52473,3.22998
3.28066,3.58477,2.20554,4.50937,3.22998
3.27759,3.57094,2.20861,4.49401,3.22998
3.27452,3.55712,2.21168,4.47712,3.22998
3.27145,3.5433,2.21322,4.4633,3.22998
3.26837,3.52947,2.21629,4.4464,3.22998
3.2653,3.51565,2.21936,4.43104,3.22998
3.26223,3.50183,2.22243,4.41415,3.22998
3.25916,3.48647,2.2255,4.39879,3.22998
3.25609,3.47265,2.23011,4.38189,3.22998
3.25148,3.46036,2.23472,4.365,3.22998
3.24841,3.44654,2.23933,4.3481,3.22998
3.2438,3.43425,2.24393,4.33274,3.22998
3.23919,3.42043,2.24701,4.31585,3.22998
3.23612,3.40814,2.25315,4.30049,3.22998
3.23151,3.39585,2.25929,4.2836,3.22998
3.22844,3.38203,2.26544,4.26824,3.22998
3.22383,3.36974,2.27005,4.25134,3.22998
3.22076,3.35899,2.27619,4.23598,3.22998
3.21769,3.34824,2.28233,4.22063,3.22998
3.21308,3.33749,2.29001,4.20373,3.22998
3.21001,3.32674,2.29616,4.18837,3.22998
3.20694,3.31599,2.30383,4.17148,3.22998
3.20387,3.30523,2.31151,4.15612,3.22998
3.20079,3.29448,2.31766,4.13922,3.22998
3.19619,3.2822,2.3238,4.12233,3.22998
3.19158,3.27145,2.33148,4.10543,3.22998
3.19004,3.26069,2.33762,4.08854,3.22998
3.18544,3.24994,2.3453,4.07011,3.22998
3.1839,3.23919,2.35145,4.05321,3.22998
3.18236,3.22844,2.35759,4.03478,3.22998
3.18083,3.21769,2.36373,4.01635,3.22998
3.17776,3.20847,2.37295,3.99639,3.22998
3.17776,3.19772,2.38063,3.97488,3.22998
3.17622,3.18697,2.38831,3.95645,3.22998
3.17468,3.17776,2.39599,3.93649,3.22998
3.17468,3.16854,2.40367,3.91805,3.22998
3.17468,3.15933,2.41288,3.89809,3.22998
3.17468,3.15165,2.4221,3.87812,3.22998
3.17468,3.14243,2.43285,3.85816,3.22998
3.17468,3.13475,2.44053,3.83972,3.22998
3.17468,3.12707,2.45128,3.82129,3.22998
3.17622,3.12093,2.46203,3.8044,3.22998
3.17776,3.11478,2.47278,3.7875,3.22998
3.17776,3.11018,2.48507,3.76907,3.22998
3.17929,3.10557,2.49582,3.75371,3.22998
3.18083,3.10096,2.50811,3.73989,3.22998
3.18236,3.09789,2.52193,3.72453,3.22998
3.1839,3.09328,2.53575,3.70917,3.22998
3.18544,3.09021,2.54804,3.69689,3.22998
3.18697,3.08867,2.5634,3.68306,3.22998
3.18851,3.08867,2.57876,3.67078,3.22998
3.19004,3.08867,2.59412,3.66003,3.22998
3.19158,3.08867,2.60948,3.64774,3.22998
3.19311,3.08867,2.62484,3.63699,3.22998
3.19619,3.08714,2.63866,3.6247,3.22998
