waist,shoulder,elbow,wrist_angle,wrist_rotate
3.17929,1.81696,1.96133,2.61869,3.13168
3.17929,1.83078,1.97669,2.62176,3.13168
3.17929,1.84921,1.99205,2.6233,3.13168
3.17929,1.86611,2.00894,2.62484,3.13168
3.17929,1.88454,2.02584,2.62791,3.13168
3.18083,1.90297,2.04273,2.63098,3.13168
3.18083,1.91986,2.05963,2.63405,3.13168
3.18083,1.93829,2.07806,2.63712,3.13168
3.18083,1.95826,2.09649,2.64173,3.13168
3.18083,1.97823,2.11338,2.6448,3.13168
3.18083,1.99819,2.13181,2.64787,3.13168
3.18083,2.01816,2.15178,2.65248,3.13168
3.18236,2.03813,2.17175,2.65709,3.13168
3.18236,2.05809,2.19325,2.66016,3.13168
3.18083,2.07959,2.21322,2.66477,3.13168
3.18083,2.09956,2.23472,2.66938,3.13322
3.18236,2.11953,2.25469,2.67398,3.13322
3.18236,2.13949,2.27619,2.67859,3.13322
3.18083,2.15946,2.29616,2.6832,3.13322
3.18083,2.17943,2.31766,2.68627,3.13322
3.18083,2.19786,2.33762,2.68934,3.13322
3.18083,2.21936,2.35759,2.69241,3.13322
3.18083,2.23779,2.37756,2.69702,3.13322
3.18083,2.25469,2.39599,2.70009,3.13322
3.18236,2.27312,2.41442,2.70317,3.13322
3.18083,2.29155,2.43131,2.70777,3.13322
3.18236,2.30844,2.44667,2.70931,3.13322
3.18236,2.32534,2.46203,2.71392,3.13322
3.18236,2.34223,2.47893,2.71545,3.13322
3.18083,2.35913,2.49428,2.71852,3.13322
3.18236,2.37602,2.50811,2.7216,3.13322
3.18236,2.39292,2.52347,2.72313,3.13322
3.18236,2.41135,2.53883,2.72774,3.13322
3.18083,2.42824,2.55265,2.73081,3.13322
3.18083,2.44667,2.56801,2.73388,3.13322
3.18083,2.46357,2.58183,2.73849,3.13322
3.17929,2.48046,2.59719,2.7431,3.13322
3.17929,2.49889,2.61101,2.74771,3.13322
3.17929,2.51732,2.62637,2.75385,3.13322
3.17929,2.53575,2.64019,2.75846,3.13322
3.17776,2.55265,2.65555,2.7646,3.13475
3.17622,2.56954,2.67091,2.77075,3.13475
3.17468,2.58797,2.68781,2.77689,3.13475
3.17315,2.60487,2.7047,2.7815,3.13475
3.17008,2.62176,2.72006,2.78303,3.13475
3.16854,2.64019,2.73542,2.7861,3.13475
3.16547,2.65555,2.75078,2.78764,3.13475
3.1624,2.67091,2.76614,2.79225,3.13475
3.16086,2.68781,2.7815,2.79686,3.13475
3.15779,2.7047,2.79839,2.79839,3.13322
3.15625,2.72006,2.81221,2.803,3.13322
3.15472,2.73542,2.82911,2.80761,3.13322
3.15165,2.74924,2.84447,2.81068,3.13322
3.15165,2.76307,2.85983,2.81375,3.13475
3.15011,2.77689,2.87519,2.81836,3.13322
3.14857,2.79071,2.89054,2.82143,3.13475
3.14704,2.80607,2.9059,2.82604,3.13475
3.14704,2.81836,2.92126,2.82911,3.13322
3.1455,2.83064,2.93509,2.83372,3.13322
3.1455,2.84293,2.95044,2.83679,3.13322
3.1455,2.85368,2.96273,2.8414,3.13475
3.1455,2.86443,2.97655,2.84447,3.13322
3.1455,2.87519,2.98731,2.84908,3.13322
3.1455,2.88594,2.99806,2.85215,3.13322
3.1455,2.89669,3.00881,2.85522,3.13322
3.1455,2.90744,3.01956,2.85983,3.13322
3.1455,2.91819,3.02877,2.86443,3.13475
3.1455,2.92741,3.03645,2.86751,3.13475
3.1455,2.93662,3.04413,2.87211,3.13475
3.1455,2.94737,3.05181,2.87519,3.13475
3.1455,2.95659,3.06103,2.87979,3.13322
3.1455,2.9658,3.06871,2.88594,3.13322
3.1455,2.97502,3.07485,2.89054,3.13322
3.1455,2.9827,3.08253,2.89515,3.13322
3.1455,2.99191,3.08714,2.89976,3.13322
3.14704,3.00113,3.09328,2.90437,3.13322
3.14704,3.00881,3.09635,2.90744,3.13475
3.14704,3.01802,3.10096,2.90744,3.13475
3.14704,3.0257,3.10403,2.91051,3.13475
3.14704,3.03492,3.10864,2.91051,3.13629
3.14704,3.04106,3.11325,2.90898,3.13782
3.14704,3.05028,3.11632,2.90898,3.13782
3.14704,3.05796,3.12093,2.91051,3.13782
3.14704,3.06564,3.12246,2.91051,3.13782
3.14704,3.07332,3.12554,2.90898,3.13782
3.14704,3.08099,3.12861,2.90898,3.13782
3.14704,3.08867,3.13168,2.91051,3.13782
3.14704,3.09482,3.13629,2.91051,3.13782
3.14704,3.1025,3.14089,2.90898,3.13782
3.14704,3.10864,3.14397,2.90898,3.13782
3.14704,3.11478,3.14704,2.90898,3.13782
3.14704,3.12093,3.15011,2.91051,3.13782
3.14704,3.12707,3.15318,2.91051,3.13782
3.14704,3.13168,3.15625,2.91051,3.13782
3.14704,3.13629,3.15933,2.90898,3.13782
3.14857,3.14089,3.16393,2.90898,3.13782
3.14704,3.1455,3.16854,2.90898,3.13782
3.14857,3.15011,3.17315,2.90898,3.13782
3.14857,3.15318,3.17929,2.91051,3.13782
3.14857,3.15779,3.18544,2.91051,3.13782
