waist,shoulder,elbow,wrist_angle,wrist_rotate
3.11786,3.17776,2.96427,3.1025,3.14089
3.11632,3.17776,2.96427,3.1025,3.14089
3.11478,3.17622,2.96273,3.1025,3.14089
3.11478,3.17622,2.9612,3.1025,3.14089
3.11478,3.17622,2.95966,3.1025,3.14089
3.11325,3.17622,2.95966,3.1025,3.14089
3.11325,3.17776,2.95812,3.1025,3.14089
3.11325,3.17622,2.95659,3.1025,3.14089
3.11171,3.17776,2.95659,3.1025,3.14089
3.11171,3.17622,2.95505,3.1025,3.14089
3.11171,3.17776,2.95505,3.1025,3.14089
3.11171,3.17776,2.95352,3.1025,3.14089
3.11018,3.17776,2.95198,3.1025,3.14089
3.11018,3.17929,2.95198,3.1025,3.14089
3.11018,3.17929,2.95044,3.1025,3.14089
3.10864,3.18083,2.95044,3.1025,3.14089
3.10864,3.18236,2.94891,3.1025,3.14089
3.10864,3.1839,2.94891,3.1025,3.14089
3.10864,3.18544,2.94584,3.1025,3.14089
3.10864,3.18697,2.94276,3.1025,3.14089
3.10864,3.18851,2.94123,3.1025,3.14089
3.10864,3.19004,2.93662,3.1025,3.14089
3.1071,3.19004,2.93201,3.1025,3.14089
3.1071,3.19158,2.92587,3.1025,3.14089
3.10557,3.19311,2.91973,3.1025,3.14089
3.10403,3.19311,2.91358,3.10403,3.14089
3.10403,3.19619,2.91051,3.10557,3.14089
3.10403,3.19772,2.90744,3.10864,3.14089
3.10557,3.19772,2.9059,3.11171,3.14089
3.1071,3.19926,2.90283,3.11018,3.14089
3.10864,3.20079,2.89976,3.11171,3.14089
3.11018,3.20233,2.89669,3.11171,3.14243
3.11325,3.2054,2.89208,3.11171,3.14243
3.11632,3.20694,2.88747,3.11325,3.14243
3.11939,3.21001,2.87979,3.11632,3.14243
3.12246,3.21308,2.87365,3.11786,3.14089
3.12554,3.21462,2.86597,3.11939,3.14089
3.12861,3.21615,2.85829,3.124,3.14089
3.13168,3.22076,2.85061,3.12861,3.13936
3.13322,3.22383,2.84293,3.13629,3.13936
3.13475,3.22844,2.83525,3.14857,3.13936
3.13629,3.23458,2.82911,3.1624,3.13936
3.13782,3.23919,2.82143,3.17929,3.13936
3.13936,3.24534,2.81375,3.20079,3.13936
3.14089,3.24994,2.80607,3.22076,3.13936
3.14243,3.25762,2.79993,3.24534,3.13936
3.14397,3.26223,2.79071,3.26991,3.13936
3.14704,3.26837,2.78303,3.29909,3.13936
3.14857,3.27605,2.77535,3.32981,3.13936
3.15165,3.28373,2.76767,3.35899,3.13936
3.15318,3.28988,2.76153,3.38971,3.13936
3.15472,3.30063,2.75539,3.42196,3.13936
3.15625,3.30831,2.74924,3.45268,3.13936
3.15933,3.31599,2.74463,3.48033,3.13936
3.16086,3.32367,2.74156,3.50951,3.13936
3.1624,3.33288,2.73696,3.53408,3.13936
3.16393,3.3421,2.73388,3.55866,3.13936
3.16547,3.35131,2.73235,3.58169,3.13936
3.167,3.36053,2.72928,3.6032,3.13936
3.16854,3.36974,2.72928,3.62009,3.13936
3.17008,3.37896,2.72774,3.63545,3.13936
3.17161,3.38817,2.72774,3.64774,3.13936
3.17161,3.39892,2.72774,3.66003,3.13936
3.17315,3.40814,2.72928,3.66924,3.13936
3.17315,3.41735,2.72928,3.67846,3.13936
3.17315,3.42657,2.72928,3.6846,3.13936
3.17315,3.43579,2.72928,3.69228,3.13936
3.17315,3.445,2.73081,3.69842,3.13936
3.17315,3.45422,2.73235,3.70457,3.13936
3.17315,3.46497,2.73388,3.70917,3.13936
3.17315,3.47418,2.73542,3.71225,3.13936
3.17315,3.4834,2.73696,3.71685,3.13936
3.17315,3.49415,2.74003,3.72146,3.13936
3.17161,3.50336,2.74156,3.72607,3.13936
3.17008,3.51258,2.7431,3.72914,3.13936
3.17008,3.5218,2.74463,3.73528,3.13936
3.17008,3.53255,2.74617,3.73989,3.13936
3.16854,3.54176,2.74771,3.74757,3.13936
3.167,3.55098,2.74924,3.75371,3.13936
3.167,3.56019,2.74924,3.76139,3.13936
3.16547,3.56941,2.75078,3.77215,3.13936
3.16393,3.58016,2.75231,3.77982,3.13936
3.16393,3.59091,2.75385,3.79058,3.13936
3.1624,3.60013,2.75539,3.80133,3.13936
3.1624,3.61088,2.75692,3.81208,3.13936
3.1624,3.62009,2.75846,3.82437,3.13936
3.16086,3.62931,2.75999,3.83665,3.13936
3.16086,3.63852,2.76153,3.84894,3.13936
3.15933,3.64774,2.76307,3.86123,3.13936
3.15779,3.65695,2.7646,3.87351,3.13936
3.15779,3.66617,2.76614,3.88887,3.13936
3.15779,3.67538,2.76921,3.90116,3.13782
3.15779,3.6846,2.77228,3.91498,3.13782
3.15779,3.69535,2.77382,3.92573,3.13782
3.15779,3.70457,2.77689,3.93802,3.13782
3.15779,3.71225,2.77996,3.95031,3.13782
3.15625,3.71992,2.7815,3.9626,3.13629
3.15625,3.7276,2.78457,3.97488,3.13629
3.15625,3.73528,2.78764,3.98717,3.13629
3.15625,3.74296,2.78918,3.99792,3.13629
3.15625,3.75218,2.79071,4.01021,3.13475
3.15625,3.75832,2.79378,4.0225,3.13322
3.15625,3.766,2.79532,4.03325,3.13322
3.15779,3.77522,2.79839,4.044,3.13168
3.15625,3.7829,2.79993,4.05628,3.13168
3.15779,3.79058,2.80146,4.06704,3.13168
3.15779,3.79826,2.803,4.07779,3.13168
3.15779,3.80593,2.80607,4.09007,3.13014
3.15625,3.81361,2.81068,4.09622,3.13014
3.15625,3.82129,2.81375,4.1039,3.13014
3.15779,3.82897,2.81682,4.11004,3.13014
3.15779,3.83819,2.82143,4.11465,3.13014
3.15779,3.84587,2.82604,4.11926,3.13014
3.15779,3.85201,2.83064,4.12386,3.13168
3.15779,3.86123,2.83525,4.1254,3.13168
3.15779,3.86891,2.83986,4.1254,3.13168
3.15933,3.87659,2.84447,4.1254,3.13168
3.15625,3.88427,2.84908,4.1254,3.13168
3.15779,3.89194,2.85368,4.12694,3.13168
3.15779,3.89962,2.85829,4.12694,3.13168
3.15779,3.90577,2.8629,4.12694,3.13168
3.15625,3.91345,2.86751,4.12694,3.13168
3.15625,3.91805,2.87211,4.12694,3.13168
3.15625,3.92113,2.87519,4.12847,3.13168
3.15625,3.9242,2.87826,4.12847,3.13168
3.15625,3.92727,2.88133,4.12694,3.13168
3.15472,3.92881,2.88287,4.12694,3.13168
3.15318,3.92881,2.88287,4.12847,3.13168
3.15472,3.93034,2.88287,4.12847,3.13168
3.15318,3.93188,2.8844,4.12694,3.13322
3.15318,3.93188,2.8844,4.12694,3.13168
3.15318,3.93341,2.8844,4.12847,3.13322
3.15318,3.93495,2.8844,4.12694,3.13322
3.15318,3.93495,2.88287,4.12847,3.13322
3.15318,3.93649,2.88287,4.12694,3.13322
3.15318,3.93802,2.8844,4.12694,3.13322
3.15318,3.93956,2.88287,4.12847,3.13322
3.15318,3.93956,2.8844,4.12694,3.13322
3.15318,3.93802,2.8844,4.12694,3.13322
3.15318,3.93956,2.8844,4.12694,3.13322
3.15318,3.93802,2.8844,4.12694,3.13322
3.15318,3.93802,2.88287,4.12847,3.13322
3.15318,3.93802,2.88133,4.12847,3.13322
3.15318,3.93802,2.87979,4.13001,3.13168
3.15318,3.93802,2.87672,4.13154,3.13168
3.15165,3.93802,2.87211,4.13462,3.13168
3.15318,3.93802,2.86751,4.13615,3.13168
3.15165,3.93802,2.86443,4.13922,3.13168
3.15318,3.93802,2.85983,4.14383,3.13168
3.15318,3.93802,2.85368,4.14997,3.13168
3.15318,3.93649,2.84908,4.15458,3.13168
3.15165,3.93649,2.84447,4.16226,3.13168
3.15318,3.93649,2.83986,4.17148,3.13168
3.15318,3.93649,2.83525,4.18376,3.13168
3.15318,3.93495,2.83064,4.19451,3.13168
3.15472,3.93495,2.82604,4.2068,3.13168
3.15472,3.93341,2.82143,4.22063,3.13168
3.15625,3.93341,2.81682,4.23598,3.13168
3.15625,3.93495,2.81068,4.25134,3.13168
3.15779,3.93341,2.80607,4.2667,3.13168
3.15779,3.93495,2.80146,4.27899,3.13168
3.15779,3.93341,2.79532,4.28974,3.13168
3.15933,3.93495,2.79071,4.30049,3.13168
3.15933,3.93341,2.78457,4.31124,3.13168
3.15933,3.93495,2.77996,4.32046,3.13168
3.15933,3.93341,2.77228,4.32814,3.13168
3.15933,3.93341,2.76614,4.33428,3.13168
3.15933,3.93341,2.76153,4.34042,3.13168
3.15933,3.93188,2.75539,4.3435,3.13168
3.16086,3.93034,2.75231,4.3481,3.13168
3.15933,3.92881,2.74771,4.3481,3.13014
3.15933,3.92881,2.74617,4.3481,3.13014
3.15933,3.92727,2.74463,4.3481,3.13168
3.15779,3.92573,2.7431,4.3481,3.13168
3.15625,3.9242,2.73849,4.34657,3.13168
3.15625,3.92266,2.73388,4.34657,3.13168
3.15472,3.91959,2.7262,4.34657,3.13168
3.15625,3.91652,2.71852,4.3481,3.13168
3.15625,3.91191,2.70624,4.3481,3.13168
3.15779,3.90577,2.69549,4.3481,3.13168
3.15933,3.89962,2.6832,4.3481,3.13168
3.15933,3.89502,2.67398,4.34657,3.13168
3.15933,3.88887,2.66323,4.3481,3.13168
3.16086,3.88427,2.65402,4.3481,3.13322
3.16086,3.87812,2.6448,4.3481,3.13322
3.16086,3.87351,2.63559,4.3481,3.13322
3.16086,3.86737,2.62637,4.34657,3.13322
3.15933,3.85969,2.61716,4.3481,3.13322
3.16086,3.85201,2.60487,4.3481,3.13322
3.1624,3.84587,2.59412,4.3481,3.13322
3.1624,3.83972,2.58337,4.34964,3.13322
3.1624,3.83358,2.57262,4.35271,3.13322
3.1624,3.82744,2.56186,4.35425,3.13322
3.1624,3.82437,2.55111,4.35578,3.13322
3.1624,3.81822,2.5419,4.35886,3.13322
3.1624,3.81515,2.53268,4.36346,3.13322
3.1624,3.81208,2.52193,4.36807,3.13322
3.1624,3.80901,2.51272,4.37575,3.13322
3.1624,3.80593,2.5035,4.38189,3.13322
3.1624,3.80286,2.49275,4.39111,3.13322
3.1624,3.79979,2.482,4.40186,3.13322
3.1624,3.79979,2.47278,4.41415,3.13322
3.16393,3.79826,2.46203,4.42643,3.13322
3.16393,3.79826,2.45128,4.44026,3.13322
3.16393,3.79672,2.44053,4.45408,3.13322
3.16393,3.79672,2.42978,4.46944,3.13322
3.16393,3.79672,2.41903,4.48326,3.13322
3.16547,3.79672,2.40828,4.49709,3.13322
3.167,3.79672,2.39752,4.51244,3.13322
3.167,3.79672,2.38677,4.52627,3.13322
3.167,3.79672,2.37602,4.54009,3.13322
3.16854,3.79672,2.36527,4.55084,3.13322
3.17008,3.79672,2.35605,4.56313,3.13322
3.16854,3.79672,2.34684,4.57542,3.13322
3.16854,3.79672,2.33762,4.58617,3.13322
3.17008,3.79672,2.32841,4.59538,3.13322
3.16854,3.79672,2.31766,4.6046,3.13322
3.16854,3.79672,2.30691,4.61228,3.13322
3.16854,3.79672,2.29769,4.62149,3.13322
3.16854,3.79672,2.28694,4.63071,3.13322
3.167,3.79672,2.27619,4.63992,3.13322
3.167,3.79672,2.26544,4.6476,3.13322
3.16547,3.79672,2.25469,4.65528,3.13322
3.16393,3.79672,2.24393,4.66296,3.13322
3.16393,3.79672,2.23318,4.67064,3.13322
3.16393,3.79672,2.2209,4.67986,3.13322
3.16393,3.79672,2.21015,4.68907,3.13322
3.16393,3.79672,2.19939,4.69829,3.13322
3.16393,3.79672,2.18864,4.71057,3.13322
3.16393,3.79672,2.17789,4.72286,3.13322
3.16393,3.79672,2.16868,4.73668,3.13322
3.16393,3.79672,2.15793,4.75051,3.13322
3.16393,3.79672,2.14717,4.76279,3.13322
3.16393,3.79672,2.13796,4.77355,3.13322
3.16393,3.79672,2.12721,4.7843,3.13322
3.16393,3.79672,2.11799,4.79351,3.13322
3.16393,3.79672,2.11031,4.80119,3.13322
3.16393,3.79672,2.1011,4.80887,3.13475
3.16393,3.79672,2.09188,4.81501,3.13475
3.1624,3.79672,2.08267,4.81962,3.13629
3.1624,3.79672,2.07345,4.82269,3.13629
3.1624,3.79672,2.06424,4.8273,3.13629
3.1624,3.79672,2.05656,4.83191,3.13782
3.1624,3.79672,2.04888,4.83805,3.13782
3.1624,3.79672,2.03966,4.84112,3.13782
3.1624,3.79672,2.03198,4.8442,3.13782
3.1624,3.79672,2.0243,4.8488,3.13936
3.16086,3.79672,2.0197,4.85341,3.14089
3.15933,3.79672,2.01202,4.85802,3.14089
3.15933,3.79672,2.00587,4.86263,3.14243
3.15933,3.79672,1.99819,4.86723,3.14243
3.15933,3.79672,1.99205,4.87184,3.14397
3.15933,3.79672,1.98744,4.87645,3.1455
3.15933,3.79672,1.98283,4.88106,3.14704
3.15933,3.79672,1.97976,4.88874,3.14857
3.15933,3.79672,1.97669,4.89334,3.15011
3.15779,3.79672,1.97362,4.89795,3.15011
3.15933,3.79672,1.97208,4.90102,3.15165
3.15933,3.79672,1.97055,4.9041,3.15318
3.15933,3.79672,1.97055,4.90563,3.15472
3.15933,3.79672,1.97055,4.90563,3.15472
3.15779,3.79672,1.96901,4.90717,3.15472
3.15779,3.79672,1.96901,4.90717,3.15472
3.15779,3.79672,1.96901,4.90717,3.15472
3.15625,3.79672,1.96901,4.90717,3.15472
3.15625,3.79672,1.97055,4.90717,3.15472
3.15625,3.79672,1.97055,4.90717,3.15472
3.15472,3.79672,1.97055,4.90717,3.15472
3.15472,3.79672,1.97055,4.90717,3.15472
3.15625,3.79672,1.97055,4.90717,3.15472
3.15625,3.79672,1.97055,4.90717,3.15472
3.15779,3.79672,1.96901,4.90717,3.15472
3.15933,3.79672,1.97055,4.90717,3.15472
3.16086,3.79672,1.97055,4.90717,3.15472
3.1624,3.79672,1.97055,4.90717,3.15472
3.1624,3.79826,1.97055,4.90717,3.15472
3.167,3.79826,1.97055,4.90717,3.15472
3.17008,3.79826,1.97055,4.90717,3.15472
3.17161,3.79672,1.97208,4.90717,3.15472
3.17468,3.79826,1.97208,4.90717,3.15472
3.17776,3.79826,1.97055,4.90717,3.15472
3.17929,3.79826,1.97055,4.90717,3.15472
3.18236,3.79826,1.97055,4.90717,3.15472
3.1839,3.79826,1.97055,4.90717,3.15472
3.18544,3.79826,1.96901,4.90717,3.15472
3.18544,3.79826,1.96901,4.90717,3.15472
3.18697,3.79672,1.96901,4.90717,3.15318
3.18544,3.79672,1.96747,4.90717,3.15318
3.18697,3.79826,1.96747,4.90717,3.15472
